00ROPC9999BOVESPA 99992017030320170303                                                                                                                          
01BBDC    /EJ PN      N1201708210132000080BBDCT40     000000010000000001960000000000000000000000000223700000000000000000000000000223700000000100000026482ACN    
01BBDC    /EJ ON      N1201708210167000080BBDCT9      000000010000000001979000000000000000000000000015000000000000000000000000000015000000000100000016482ACN    
01BBDC    /EJ PN      N1201708210167000080BBDCT7      000000010000000002060000000000000000000000000095000000000000000000000000000095000000000100000026482ACN    
01BBDC    /EJ ON      N1201708210051000080BBDCT2      000000010000000002204000000000000000000000000045000000000000000000000000000045000000000100000016482ACN    
01BBDC    /EJ PN      N1201708210310000080BBDCT19     000000010000000002260000000000000000000000000015000000000000000000000000000015000000000100000016482ACN    
01BBDC    /EJ PN      N1201708210280000080BBDCT24     000000010000000002335000000000000000000000000012000000000000000000000000000012000000000100000016482ACN    
01BBDC    /EJ PN      N1201708210019000080BBDCT75     000000010000000002410000000000000000000000000141900000000000000000000000000141900000000600000046482ACN    
01BBDC    /EJ ON      N1201708210175000080BBDCT12     000000010000000002504000000000000000000000000015000000000000000000000000000015000000000100000016482ACN    
01BBDC    /EJ PN      N1201708210051000080BBDCT66     000000010000000002510000000000000000000000000005700000000000000000000000000005700000000200000026482ACN    
01BBDC    /EJ ON      N1201708210140000080BBDCT86     000000010000000002529000000000000000000000000150000000000000000000000000000150000000000100000016482ACN    
01BBDC    /EJ PN      N1201708210140000080BBDCT56     000000010000000002535000000000000000000000000252300000000000000000000000000252300000000300000026482ACN    
01BBDC    /EJ PN      N1201708210175000080BBDCT27     000000010000000002635000000000000000000000000095000000000000000000000000000095000000000200000016482ACN    
01BBDC    /EJ ON      N1201708210060000080BBDCT5      000000010000000002779000000000000000000000000059600000000000000000000000000059600000000200000016482ACN    
01BBDC    /EJ PN      N1201708210019000080BBDCT25     000000010000000001685000000000000000000000000100000000000000000000000000000100000000000100000016492ACN    
01BBDC    /EJ PN      N1201708210043000080BBDCT39     000000010000000001785000000000000000000000000065100000000000000000000000000065100000000200000016492ACN    
01BBDC    /EJ ON      N1201708210019000080BBDCT34     000000010000000001879000000000000000000000000100100000000000000000000000000100100000000100000026492ACN    
01BBDC    /EJ ON      N1201708210060000080BBDCT54     000000010000000001904000000000000000000000000050000000000000000000000000000050000000000100000016492ACN    
01BBDC    /EJ ON      N1201708210043000080BBDCT37     000000010000000001929000000000000000000000000077100000000000000000000000000077100000000100000016492ACN    
01BBDC    /EJ PN      N1201708210027000080BBDCT28     000000010000000002210000000000000000000000000100000000000000000000000000000100000000000100000016492ACN    
01BBDC    /EJ PN      N1201708210051000080BBDCT44     000000010000000002310000000000000000000000000065200000000000000000000000000065200000000200000016492ACN    
01BBDC    /EJ ON      N1201708210027000080BBDCT35     000000010000000002379000000000000000000000000100000000000000000000000000000100000000000100000016492ACN    
01BBDC    /EJ ON      N1201708210078000080BBDCT57     000000010000000002429000000000000000000000000050000000000000000000000000000050000000000100000016492ACN    
01BBDC    /EJ ON      N1201708210051000080BBDCT38     000000010000000002479000000000000000000000000097300000000000000100000000000097400000000200000046492ACN    
01BBDC    /EJ PN      N1201708210531000080BBDCT64     000000010000000002385000000000000000000000000009700000000000000000000000000009700000000100000016522ACN    
01BBDC    /EJ PN      N1201708210540000080BBDCT79     000000010000000002860000000000000000000000000009700000000000000000000000000009700000000100000016522ACN    
01BBDC    /EJ ON      N1201708210108000080BBDCT59     000000010000000002904000000000000000000000000005700000000000000000000000000005700000000100000016522ACN    
01BBDC    /EJ PN      N1201708210035000080BBDCT3      000000010000000003285000000000000000000000000000300000000000004700000000000005000000000100000016532ACN    
01KROT        ON      NM201709180787000080KROTU72     000000010000000001217000000000000000000000000000000000000004700000000000004700000000000100000051222ACN    
01LAME        ON        201709180027000080LAMEU97     000000010000000000966000000000000000000000000500000000000000000100000000000500100000000100000021962ACN    
01LAME        ON        201709180060000080LAMEU70     000000010000000001071000000000000000000000000500000000000000000000000000000500000000000100000011962ACN    
01LAME        ON        201709180035000080LAMEU1      000000010000000001096000000000000000000000000499900000000000000100000000000500000000000100000021962ACN    
01LAME        ON        201709180078000080LAMEU2      000000010000000001196000000000000000000000000500000000000000000000000000000500000000000100000011962ACN    
01LAME        PN        201709180124000080LAMEU45     000000010000000001550000000000000000000000000100000000000000000000000000000100000000000100000011982ACN    
01LAME        PN        201709180132000080LAMEU46     000000010000000001650000000000000000000000000100000000000000000000000000000100000000000100000011982ACN    
01PCAR        PN      N1201709180175000080PCARU41     000000010000000004100000000000000000000000000001000000000000000000000000000001000000000100000011482ACN    
01PCAR        PN      N1201709180183000080PCARU21     000000010000000005150000000000000000000000000001000000000000000000000000000001000000000100000011482ACN    
01PCAR        PN      N1201709180256000080PCARU25     000000010000000005550000000000000000000000000000000000000000000100000000000000100000000100000011482ACN    
01PETR        PN        201709189504000080PETRU89     000000010000000000890000000000000000000000000010000000000000000100000000000010100000000100000021852ACN    
01PETR        PN        201709188702000080PETRU21     000000010000000001100000000000000000000000000560000000000000000000000000000560000000000400000041852ACN    
01PETR        PN        201709188176000080PETRU4      000000010000000001175000000000000000000000000000000000000000012600000000000012600000000200000011852ACN    
01PETR        PN        201709189300000080PETRU33     000000010000000001200000000000000000000000000010000000000000000000000000000010000000000100000011852ACN    
01PETR        PN        201709188290000080PETRU62     000000010000000001275000000000000000000000000100000000000000000000000000000100000000000100000011852ACN    
01PETR        PN        201709189318000080PETRU36     000000010000000001475000000000000000000000000014000000000000005500000000000019500000000100000031852ACN    
01PETR        PN        201709189512000080PETRU86     000000010000000001625000000000000000000000000000000000000000002000000000000002000000000100000021852ACN    
01PETR        PN        201709180116000080PETRU52     000000010000000001025000000000000000000000000100000000000000000000000000000100000000000100000011862ACN    
01PETR        PN        201709180353000080PETRU59     000000010000000001250000000000000000000000000400000000000000255000000000000655000000000400000021862ACN    
01PETR        PN        201709180787000080PETRU13     000000010000000001300000000000000000000000000005400000000000001200000000000006600000000100000021862ACN    
01PETR        PN        201709181732000080PETRU43     000000010000000001350000000000000000000000000020800000000000000000000000000020800000000100000011862ACN    
01PETR        PN        201709180728000080PETRU73     000000010000000001375000000000000000000000000000000000000000030000000000000030000000000100000011862ACN    
01PETR        PN        201709180779000080PETRU44     000000010000000001450000000000000000000000000400000000000000000000000000000400000000000100000011862ACN    
01PETR        PN        201709180795000080PETRU16     000000010000000001600000000000000000000000000000000000000000006600000000000006600000000200000011862ACN    
01PETR        PN        201709181740000080PETRU17     000000010000000001700000000000000000000000000000000000000000020800000000000020800000000100000011862ACN    
01PETR        PN        201709180221000080PETRU80     000000010000000001800000000000000000000000000000000000000000004000000000000004000000000100000011862ACN    
01PETR        PN        201709180809000080PETRU20     000000010000000002000000000000000000000000000000000000000000001700000000000001700000000200000011862ACN    
01PETR        PN        201709180361000080PETRU67     000000010000000002025000000000000000000000000000000000000000001100000000000001100000000100000011862ACN    
01RUMO        ON      NM201709181120000080RUMOU28     000000010000000000580000000000000000000000000013000000000000000000000000000013000000000100000011022ACN    
01RUMO        ON      NM201709181198000080RUMOU61     000000010000000000610000000000000000000000000000000000000000000100000000000000100000000100000011022ACN    
01RUMO        ON      NM201709181139000080RUMOU22     000000010000000000720000000000000000000000000013000000000000000000000000000013000000000100000011022ACN    
01SMTO        ON      NM201709180205000080SMTOU45     000000010000000001500000000000000000000000000000000000000000075000000000000075000000000100000011112ACN    
01UGPA    /ED ON      NM201709181244000080UGPAU1      000000010000000004983000000000000000000000000014900000000000000000000000000014900000000100000011372ACN    
01UGPA    /ED ON      NM201709181252000080UGPAU12     000000010000000006083000000000000000000000000014900000000000000000000000000014900000000100000011372ACN    
01UGPA    /ED ON      NM201709181783000080UGPAU26     000000010000000005583000000000000000000000000000000000000000082500000000000082500000000100000011382ACN    
01UGPA    /ED ON      NM201709180060000080UGPAU23     000000010000000006283000000000000000000000000000700000000000000000000000000000700000000100000011382ACN    
01UGPA    /ED ON      NM201709181791000080UGPAU37     000000010000000006683000000000000000000000000082500000000000000000000000000082500000000100000011382ACN    
01UGPA    /ED ON      NM201709180078000080UGPAU32     000000010000000007133000000000000000000000000000700000000000000000000000000000700000000100000011382ACN    
01VALE        PNA     N1201709183905000080VALEU1      000000010000000000986000000000000000000000000000000000000000002600000000000002600000000100000021922ACN    
01VALE        PNA     N1201709185894000080VALEU40     000000010000000001036000000000000000000000000023000000000000000000000000000023000000000100000011922ACN    
01VALE        PNA     N1201709185320000080VALEU12     000000010000000001186000000000000000000000000002100000000000000100000000000002200000000200000021922ACN    
01VALE        PNA     N1201709184685000080VALEU3      000000010000000001286000000000000000000000000026700000000000000100000000000026800000000200000031922ACN    
01VALE        PNA     N1201709183913000080VALEU34     000000010000000001411000000000000000000000000000000000000000004400000000000004400000000100000041922ACN    
01VALE        PNA     N1201709184693000080VALEU66     000000010000000001611000000000000000000000000002100000000000004200000000000006300000000200000051922ACN    
01ABEV        ON        201710161406000080ABEVV19     000000010000000001821000000000000000000000000000000000000000218000000000000218000000000100000011102ACN    
01ABEV        ON        201710160469000080ABEVV80     000000010000000001921000000000000000000000000000000000000000250000000000000250000000000100000011102ACN    
01ABEV        ON        201710160892000080ABEVV4      000000010000000001971000000000000000000000000000000000000000005300000000000005300000000100000011132ACN    
01BBAS    /ERJON      NM201710160205000080BBASV3      000000010000000001834000000000000000000000000002200000000000000000000000000002200000000100000012622ACN    
01BBAS    /ERJON      NM201710160213000080BBASV10     000000010000000002309000000000000000000000000002200000000000004000000000000006200000000200000032622ACN    
01BBDC    /EJ PN      N1201710160515000080BBDCV65     000000010000000002561000000000000000000000000100000000000000000000000000000100000000000100000016432ACN    
01BBDC    /EJ PN      N1201710160116000080BBDCV75     000000010000000002436000000000000000000000000039000000000000000000000000000039000000000300000016502ACN    
01BBDC    /EJ PN      N1201710160060000080BBDCV98     000000010000000002786000000000000000000000000000000000000000020000000000000020000000000100000016502ACN    
01BBDC    /EJ PN      N1201710160051000080BBDCV4      000000010000000001936000000000000000000000000007000000000000000000000000000007000000000100000016512ACN    
01BBDC    /EJ PN      N1201710160086000080BBDCV6      000000010000000001986000000000000000000000000025000000000000000000000000000025000000000100000016512ACN    
01BBDC    /EJ PN      N1201710160140000080BBDCV11     000000010000000002011000000000000000000000000100000000000000000000000000000100000000000100000016512ACN    
01BBDC    /EJ PN      N1201710160213000080BBDCV31     000000010000000002036000000000000000000000000797100000000000000100000000000797200000000200000136512ACN    
01BBDC    /EJ ON      N1201710160019000080BBDCV81     000000010000000002046000000000000000000000000178000000000000000000000000000178000000000200000026512ACN    
01BBDC    /EJ PN      N1201710160256000080BBDCV25     000000010000000002061000000000000000000000000590000000000000000100000000000590100000000200000056512ACN    
01BBDC    /EJ ON      N1201710160051000080BBDCV91     000000010000000002096000000000000000000000000320000000000000000000000000000320000000000100000026512ACN    
01BBDC    /EJ ON      N1201710160108000080BBDCV82     000000010000000002121000000000000000000000000130900000000000000000000000000130900000000300000036512ACN    
01BBDC    /EJ PN      N1201710160361000080BBDCV36     000000010000000002136000000000000000000000000327100000000000000000000000000327100000000200000046512ACN    
01BBDC    /EJ ON      N1201710160116000080BBDCV48     000000010000000002221000000000000000000000000061300000000000000000000000000061300000000100000026512ACN    
01BBDC    /EJ ON      N1201710160175000080BBDCV64     000000010000000002246000000000000000000000000017000000000000000000000000000017000000000100000016512ACN    
01BBDC    /EJ PN      N1201710160060000080BBDCV5      000000010000000002461000000000000000000000000007000000000000000000000000000007000000000100000016512ACN    
01BBDC    /EJ PN      N1201710160124000080BBDCV45     000000010000000002486000000000000000000000000299800000000000000200000000000300000000000100000026512ACN    
01BBDC    /EJ PN      N1201710160094000080BBDCV8      000000010000000002511000000000000000000000000026600000000000000100000000000026700000000200000036512ACN    
01BBDC    /EJ PN      N1201710160221000080BBDCV46     000000010000000002586000000000000000000000000797000000000000000100000000000797100000001200000036512ACN    
01BBDC    /EJ ON      N1201710160027000080BBDCV76     000000010000000002596000000000000000000000000177900000000000000100000000000178000000000200000036512ACN    
01BBDC    /EJ PN      N1201710160264000080BBDCV37     000000010000000002611000000000000000000000000590000000000000020000000000000610000000000500000036512ACN    
01BBDC    /EJ ON      N1201710160060000080BBDCV97     000000010000000002671000000000000000000000000320000000000000000000000000000320000000000200000016512ACN    
01BBDC    /EJ ON      N1201710160086000080BBDCV15     000000010000000002696000000000000000000000000069900000000000061100000000000131000000000400000036512ACN    
01BBDC    /EJ PN      N1201710160370000080BBDCV42     000000010000000002711000000000000000000000000326300000000000001000000000000327300000000400000046512ACN    
01BBDC    /EJ PN      N1201710160434000080BBDCV58     000000010000000002736000000000000000000000000052500000000000000100000000000052600000000100000026512ACN    
01BBDC    /EJ ON      N1201710160124000080BBDCV49     000000010000000002796000000000000000000000000061300000000000000000000000000061300000000200000016512ACN    
01BBDC    /EJ ON      N1201710160183000080BBDCV68     000000010000000002846000000000000000000000000016900000000000000100000000000017000000000100000026512ACN    
01BBDC    /EJ PN      N1201710160132000080BBDCV61     000000010000000003036000000000000000000000000018700000000000000000000000000018700000000100000016512ACN    
01BBDC    /EJ PN      N1201710160183000080BBDCV14     000000010000000003086000000000000000000000000000000000000000600000000000000600000000000100000026512ACN    
01BBDC    /EJ PN      N1201710160078000080BBDCV9      000000010000000003236000000000000000000000000000000000000000000100000000000000100000000100000016512ACN    
01BBDC    /EJ PN      N1201710160108000080BBDCV10     000000010000000003286000000000000000000000000009600000000000000000000000000009600000000200000016512ACN    
01BBDC    /EJ PN      N1201710160230000080BBDCV74     000000010000000003386000000000000000000000000000000000000000005000000000000005000000000100000016512ACN    
01BBDC    /EJ PN      N1201710160272000080BBDCV29     000000010000000003436000000000000000000000000000000000000000005000000000000005000000000100000016512ACN    
01BBDC    /EJ PN      N1201710160388000080BBDCV47     000000010000000003536000000000000000000000000000000000000000005000000000000005000000000100000016512ACN    
01BBDC    /EJ PN      N1201710160850000080BBDCV56     000000010000000002661000000000000000000000000009600000000000000000000000000009600000000100000026552ACN    
01BBDC    /EJ PN      N1201710160647000080BBDCV3      000000010000000003061000000000000000000000000052500000000000000000000000000052500000000100000016552ACN    
01BBDC    /EJ PN      N1201710160213000080BBDCV24     000000010000000002411000000000000000000000000003500000000000000000000000000003500000000100000026562ACN    
01BBDC    /EJ PN      N1201710160221000080BBDCV28     000000010000000002811000000000000000000000000003500000000000000000000000000003500000000200000016562ACN    
01BBDC    /EJ PN      N1201710160183000080BBDCV39     000000010000000002911000000000000000000000000001700000000000000000000000000001700000000100000016562ACN    
01BRAP        PN      N1201711210078000080BRAPW48     000000010000000001850000000000000000000000000000000000000000077000000000000077000000000100000021302ACN    
01BRAP        PN      N1201711210175000080BRAPW51     000000010000000002150000000000000000000000000000000000000000055300000000000055300000000100000011302ACN    
01BRFS        ON      NM201711212518000080BRFSW3      000000010000000005295000000000000000000000000000000000000000024000000000000024000000000200000011162ACN    
01BRFS        ON      NM201711211791000080BRFSW89     000000010000000003995000000000000000000000000400000000000000000000000000000400000000000100000011172ACN    
01BRFS        ON      NM201711211716000080BRFSW4      000000010000000004045000000000000000000000000300000000000000000000000000000300000000000100000011172ACN    
01BRFS        ON      NM201711210027000080BRFSW12     000000010000000004295000000000000000000000000002900000000000000000000000000002900000000100000011172ACN    
01BRFS        ON      NM201711210078000080BRFSW13     000000010000000004345000000000000000000000000005700000000000000000000000000005700000000100000011172ACN    
01BRFS        ON      NM201711210779000080BRFSW1      000000010000000004545000000000000000000000000007000000000000000000000000000007000000000100000011172ACN    
01BRFS        ON      NM201711210035000080BRFSW50     000000010000000005045000000000000000000000000002900000000000000000000000000002900000000100000011172ACN    
01BRFS        ON      NM201711210086000080BRFSW21     000000010000000005195000000000000000000000000005700000000000000000000000000005700000000100000011172ACN    
01BRFS        ON      NM201711211724000080BRFSW6      000000010000000005345000000000000000000000000393000000000000007000000000000400000000000100000011172ACN    
01BRFS        ON      NM201711210787000080BRFSW2      000000010000000005395000000000000000000000000307000000000000000000000000000307000000000200000021172ACN    
01CIEL        ON      NM201711211589000080CIELW11     000000010000000003115000000000000000000000000000000000000000000100000000000000100000000100000011202ACN    
01CIEL        ON      NM201711211597000080CIELW37     000000010000000003665000000000000000000000000000000000000000000100000000000000100000000100000011202ACN    
01CIEL        ON      NM201711210647000080CIELW84     000000010000000002490000000000000000000000000000000000000001600000000000001600000000001600000011222ACN    
01CSAN        ON      NM201711212348000080CSANW73     000000010000000003276000000000000000000000000300000000000000000000000000000300000000000100000011152ACN    
01CSAN        ON      NM201711212356000080CSANW87     000000010000000003676000000000000000000000000300000000000000000000000000000300000000000100000011152ACN    
01FLRY        ON      NM201711210051000080FLRYW4      000000010000000003475000000000000000000000000000000000000000065200000000000065200000000100000011162ACN    
01ITSA    /EX PN      N1201711210787000080ITSAW65     000000010000000000596000000000000000000000000153600000000000000000000000000153600000000100000013702ACN    
01ITSA    /EX PN      N1201711210361000080ITSAW66     000000010000000000606000000000000000000000000066300000000000000000000000000066300000000200000023702ACN    
01ITSA    /EX PN      N1201711210795000080ITSAW7      000000010000000000716000000000000000000000000153600000000000000000000000000153600000000100000013702ACN    
01ITSA    /EX PN      N1201711210370000080ITSAW28     000000010000000000726000000000000000000000000006300000000000000000000000000006300000000100000013702ACN    
01ITSA    /EX PN      N1201711210523000080ITSAW83     000000010000000000776000000000000000000000000060000000000000368800000000000428800000000200000023702ACN    
01ITSA    /EX PN      N1201711210787000080ITSAW89     000000010000000000846000000000000000000000000000000000000000160000000000000160000000000100000013722ACN    
01ITSA    /EX PN      N1201711210124000080ITSAW8      000000010000000000796000000000000000000000000000000000000000360000000000000360000000000100000013742ACN    
01ITUB    /EDJPN      N1201711210191000080ITUBW77     000000010000000002333000000000000000000000000026290000000000000000000000000026290000000200000042082ACN    
01ITUB    /EDJPN      N1201711210370000080ITUBW8      000000010000000002424000000000000000000000000003300000000000000000000000000003300000000100000012082ACN    
01ITUB    /EDJPN      N1201711210442000080ITUBW58     000000010000000002446000000000000000000000000049500000000000000000000000000049500000000100000022082ACN    
01ITUB    /EDJPN      N1201711210531000080ITUBW89     000000010000000002514000000000000000000000000003850000000000000000000000000003850000000200000012082ACN    
01ITUB    /EDJPN      N1201711210205000080ITUBW62     000000010000000002810000000000000000000000000022440000000000000000000000000022440000000200000012082ACN    
01ITUB    /EDJPN      N1201711210388000080ITUBW3      000000010000000002901000000000000000000000000003300000000000001320000000000004620000000200000022082ACN    
01ITUB    /EDJPN      N1201711210450000080ITUBW34     000000010000000002946000000000000000000000000049500000000000000000000000000049500000000200000022082ACN    
01ITUB    /EDJPN      N1201711210574000080ITUBW44     000000010000000002969000000000000000000000000003740000000000000110000000000003850000000200000022082ACN    
01ITUB    /EDJPN      N1201711210540000080ITUBW14     000000010000000002992000000000000000000000000003850000000000000000000000000003850000000100000012082ACN    
01ITUB    /EDJON      N1201711210078000080ITUBW73     000000010000000001979000000000000000000000000028160000000000000000000000000028160000000100000012112ACN    
01ITUB    /EDJON      N1201711210086000080ITUBW87     000000010000000002343000000000000000000000000028160000000000000000000000000028160000000100000012112ACN    
01ITUB    /EDJPN      N1201711210370000080ITUBW70     000000010000000002674000000000000000000000000034100000000000000110000000000034210000000100000022112ACN    
01ITUB    /EDJPN      N1201711210388000080ITUBW66     000000010000000003196000000000000000000000000000000000000000034100000000000034100000000100000022112ACN    
01ITUB    /EDJPN      N1201711210230000080ITUBW23     000000010000000003287000000000000000000000000000110000000000379260000000000379370000000200000032112ACN    
01ITUB    /EDJPN      N1201711219032000080ITUBW42     000000010000000003469000000000000000000000000000000000000000540000000000000540000000000200000012122ACN    
01ITUB    /EDJPN      N1201711210221000080ITUBW71     000000010000000003067000000000000000000000000005500000000000000000000000000005500000000100000012142ACN    
01ITUB    /EDJPN      N1201711210230000080ITUBW35     000000010000000003412000000000000000000000000000000000000000005500000000000005500000000100000012142ACN    
01LAME        ON        201711210213000080LAMEW12     000000010000000001196000000000000000000000001000000000000000000000000000001000000000000100000011962ACN    
01LAME        ON        201711210027000080LAMEW3      000000010000000001321000000000000000000000001000000000000000000000000000001000000000000100000011982ACN    
01MRFG        ON      NM201711215223000080MRFGW62     000000010000000000620000000000000000000000000000000000000000587500000000000587500000000100000011082ACN    
01MRFG        ON      NM201711215240000080MRFGW65     000000010000000000650000000000000000000000000000000000000000912500000000000912500000000100000011082ACN    
01MRFG        ON      NM201711215231000080MRFGW82     000000010000000000820000000000000000000000000000000000000000587500000000000587500000000100000011082ACN    
01MRFG        ON      NM201711215258000080MRFGW85     000000010000000000850000000000000000000000000000000000000000912500000000000912500000000100000011082ACN    
01PETR        PN        201711218800000080PETRW82     000000010000000000820000000000000000000000000056000000000000000100000000000056100000000100000061852ACN    
01PETR        PN        201711218818000080PETRW31     000000010000000001175000000000000000000000000056000000000000000000000000000056000000000500000011852ACN    
01PETR        PN        201711219377000080PETRW62     000000010000000001200000000000000000000000000000100000000000019900000000000020000000000100000011852ACN    
01PETR        PN        201711219628000080PETRW3      000000010000000001225000000000000000000000000000000000000000008200000000000008200000000100000021852ACN    
01PETR        PN        201711219636000080PETRW4      000000010000000001525000000000000000000000000007800000000000003900000000000011700000000200000051852ACN    
01PETR        PN        201711218826000080PETRW46     000000010000000001625000000000000000000000000000000000000000001100000000000001100000000200000021852ACN    
01PETR        PN        201711210230000080PETRW6      000000010000000001275000000000000000000000000029700000000000000200000000000029900000000300000041862ACN    
01PETR        PN        201711210558000080PETRW53     000000010000000001350000000000000000000000000000000000000000014500000000000014500000000100000011862ACN    
01UGPA    /ED ON      NM201711211040000080UGPAW1      000000010000000005063000000000000000000000000000000000000000050000000000000050000000000100000011382ACN    
01UGPA    /ED ON      NM201711211058000080UGPAW8      000000010000000005763000000000000000000000000000000000000000050000000000000050000000000100000011382ACN    
01UGPA    /ED ON      NM201711211066000080UGPAW9      000000010000000006813000000000000000000000000100000000000000000000000000000100000000000100000011382ACN    
01VALE        PNA     N1201711215797000080VALEW2      000000010000000001186000000000000000000000000006500000000000000100000000000006600000000100000021922ACN    
01VALE        PNA     N1201711215800000080VALEW5      000000010000000001536000000000000000000000000006400000000000000100000000000006500000000100000021922ACN    
01VALE        PNA     N1201711216386000080VALEW56     000000010000000001586000000000000000000000000015000000000000000000000000000015000000000100000011922ACN    
01VALE        PNA     N1201711216718000080VALEW32     000000010000000001786000000000000000000000000070000000000000304200000000000374200000001100000071922ACN    
01VALE        PNA     N1201711214839000080VALEW98     000000010000000001811000000000000000000000000021900000000000003100000000000025000000000100000041922ACN    
01VALE        PNA     N1201711216327000080VALEW58     000000010000000001861000000000000000000000000014400000000000000100000000000014500000000100000021922ACN    
01VALE        PNA     N1201711215819000080VALEW60     000000010000000002011000000000000000000000000006000000000000015000000000000021000000000200000021922ACN    
01VALE        PNA     N1201711216726000080VALEW33     000000010000000002036000000000000000000000000044900000000000000100000000000045000000000100000021922ACN    
01ABEV        ON        201712182445000080ABEVX9      000000010000000001845000000000000000000000000050000000000000136400000000000186400000000700000031122ACN    
01ABEV        ON        201712181570000080ABEVX8      000000010000000001645000000000000000000000000050000000000000000000000000000050000000000100000011132ACN    
01ABEV        ON        201712180140000080ABEVX79     000000010000000001870000000000000000000000000000000000000000670200000000000670200000000200000021132ACN    
01ABEV        ON        201712181449000080ABEVX4      000000010000000001895000000000000000000000000000000000000000010400000000000010400000000100000011132ACN    
01ABEV        ON        201712180337000080ABEVX69     000000010000000001920000000000000000000000000000000000000000009900000000000009900000000100000011132ACN    
01ABEV        ON        201712180728000080ABEVX10     000000010000000001620000000000000000000000000057800000000000163400000000000221200000000200000011142ACN    
01ABEV        ON        201712180272000080ABEVX37     000000010000000001695000000000000000000000004700000000000000000000000000004700000000000200000011142ACN    
01ABEV        ON        201712180256000080ABEVX87     000000010000000001720000000000000000000000000250000000000000000000000000000250000000000100000011142ACN    
01ABEV        ON        201712180345000080ABEVX75     000000010000000001520000000000000000000000003796500000000000000000000000003796500000000100000011152ACN    
01ABEV        ON        201712180361000080ABEVX45     000000010000000001545000000000000000000000004700000000000000000000000000004700000000000100000021152ACN    
01ABEV        ON        201712180370000080ABEVX16     000000010000000001595000000000000000000000005288100000000000000000000000005288100000000100000041152ACN    
01ABEV        ON        201712180353000080ABEVX76     000000010000000001670000000000000000000000003796500000000000000000000000003796500000000100000011152ACN    
01ABEV        ON        201712180388000080ABEVX47     000000010000000001745000000000000000000000005038100000000000000000000000005038100000000300000011152ACN    
01BBAS    /ERJON      NM201712181210000080BBASX18     000000010000000001759000000000000000000000000004300000000000000000000000000004300000000100000012612ACN    
01BBAS    /ERJON      NM201712181228000080BBASX2      000000010000000002234000000000000000000000000004300000000000000000000000000004300000000100000012612ACN    
01BBAS    /ERJON      NM201712181236000080BBASX3      000000010000000002959000000000000000000000000000000000000000000100000000000000100000000100000012612ACN    
01BBAS    /ERJON      NM201712180345000080BBASX24     000000010000000002409000000000000000000000000005200000000000000100000000000005300000000100000022652ACN    
01BBAS    /ERJON      NM201712180426000080BBASX65     000000010000000002584000000000000000000000000000000000000000064500000000000064500000000200000022652ACN    
01BBAS    /ERJON      NM201712180329000080BBASX27     000000010000000002709000000000000000000000000000000000000000004300000000000004300000000100000012652ACN    
01BBAS    /ERJON      NM201712180418000080BBASX87     000000010000000002734000000000000000000000000000000000000000004300000000000004300000000100000012652ACN    
01BBAS    /ERJON      NM201712180353000080BBASX58     000000010000000002859000000000000000000000000004900000000000000300000000000005200000000100000032652ACN    
01BBAS    /ERJON      NM201712181228000080BBASX32     000000010000000003209000000000000000000000000000000000000000020000000000000020000000000100000012652ACN    
01BBDC    /EJ PN      N1201712180493000080BBDCX78     000000010000000000970000000000000000000000000022000000000000000000000000000022000000000100000016432ACN    
01BBDC    /EJ PN      N1201712180477000080BBDCX81     000000010000000001448000000000000000000000000022000000000000000000000000000022000000000100000026432ACN    
01BBDC    /EJ PN      N1201712180485000080BBDCX89     000000010000000002266000000000000000000000000026000000000000000000000000000026000000000100000016432ACN    
01BBDC    /EJ PN      N1201712180868000080BBDCX11     000000010000000002666000000000000000000000000226800000000000000200000000000227000000000400000046512ACN    
01BBDC    /EJ PN      N1201712180639000080BBDCX6      000000010000000002766000000000000000000000000140200000000000039800000000000180000000000300000026512ACN    
01BBDC    /EJ PN      N1201712180809000080BBDCX9      000000010000000002816000000000000000000000000235400000000000002900000000000238300000000800000036512ACN    
01BBDC    /EJ PN      N1201712180647000080BBDCX8      000000010000000003466000000000000000000000000000000000000000005000000000000005000000000100000016512ACN    
01BBDC    /EJ PN      N1201712180051000080BBDCX32     000000010000000002148000000000000000000000000006000000000000000100000000000006100000000100000026522ACN    
01BBDC    /EJ PN      N1201712180370000080BBDCX31     000000010000000002223000000000000000000000000013500000000000000000000000000013500000000100000036522ACN    
01BBDC    /EJ ON      N1201712180051000080BBDCX93     000000010000000002321000000000000000000000000200000000000000000000000000000200000000000200000016522ACN    
01BBDC    /EJ PN      N1201712180060000080BBDCX44     000000010000000002391000000000000000000000000010000000000000000000000000000010000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180019000080BBDCX65     000000010000000002466000000000000000000000000140000000000000000000000000000140000000000100000026522ACN    
01BBDC    /EJ PN      N1201712180167000080BBDCX18     000000010000000002491000000000000000000000000157000000000000000000000000000157000000000100000036522ACN    
01BBDC    /EJ ON      N1201712180019000080BBDCX51     000000010000000002496000000000000000000000000010000000000000000000000000000010000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180345000080BBDCX23     000000010000000002516000000000000000000000000078100000000000000000000000000078100000000200000026522ACN    
01BBDC    /EJ PN      N1201712180078000080BBDCX47     000000010000000002691000000000000000000000000026100000000000000100000000000026200000000200000036522ACN    
01BBDC    /EJ PN      N1201712180035000080BBDCX28     000000010000000002741000000000000000000000000016000000000000000000000000000016000000000300000026522ACN    
